//X;Y;Z;Nx;Ny;Nz
409.13;161.64;22.90;-0.903239;0.139938;-0.405680
409.01;161.94;23.28;-0.903239;0.139938;-0.405680
408.53;161.76;24.28;-0.903239;0.139938;-0.405680
408.33;161.82;24.76;-0.903239;0.139938;-0.405680
408.94;161.54;23.29;-0.903239;0.139938;-0.405680
408.74;161.78;23.82;-0.903239;0.139938;-0.405680
408.90;162.62;23.75;-0.903239;0.139938;-0.405680
407.94;160.99;25.34;-0.903239;0.139938;-0.405680
407.83;160.61;25.45;-0.903239;0.139938;-0.405680
408.83;160.04;22.93;-0.903760;0.167575;-0.393873
408.74;160.63;23.37;-0.903760;0.167575;-0.393873
409.14;160.86;22.56;-0.903760;0.167575;-0.393873
407.98;159.23;24.53;-0.903760;0.167575;-0.393873
409.12;160.46;22.43;-0.903760;0.167575;-0.393873
407.73;158.81;24.91;-0.903760;0.167575;-0.393873
408.92;161.14;23.18;-0.903760;0.167575;-0.393873
408.44;159.68;23.66;-0.903760;0.167575;-0.393873
409.11;161.21;22.78;-0.903760;0.167575;-0.393873
408.52;160.13;23.65;-0.903760;0.167575;-0.393873
407.81;159.21;24.90;-0.903760;0.167575;-0.393873
408.33;160.02;24.05;-0.903760;0.167575;-0.393873
409.18;160.15;22.15;-0.903760;0.167575;-0.393873
408.14;159.23;24.15;-0.903760;0.167575;-0.393873
408.93;160.43;22.84;-0.903760;0.167575;-0.393873
408.26;159.61;24.04;-0.903760;0.167575;-0.393873
408.97;160.83;22.93;-0.903760;0.167575;-0.393873
408.99;160.10;22.57;-0.903760;0.167575;-0.393873
408.71;160.23;23.27;-0.903760;0.167575;-0.393873
408.63;159.82;23.28;-0.903760;0.167575;-0.393873
408.32;159.29;23.77;-0.903760;0.167575;-0.393873
408.87;158.55;22.08;-0.903977;0.195259;-0.380394
409.14;159.39;21.87;-0.903977;0.195259;-0.380394
408.53;158.72;22.97;-0.903977;0.195259;-0.380394
408.94;159.34;22.33;-0.903977;0.195259;-0.380394
409.04;158.59;21.70;-0.903977;0.195259;-0.380394
409.13;159.76;22.08;-0.903977;0.195259;-0.380394
408.74;158.85;22.54;-0.903977;0.195259;-0.380394
408.23;157.71;23.16;-0.903977;0.195259;-0.380394
408.68;158.44;22.47;-0.903977;0.195259;-0.380394
407.70;157.04;24.09;-0.903977;0.195259;-0.380394
407.88;157.22;23.74;-0.903977;0.195259;-0.380394
408.93;158.95;22.14;-0.903977;0.195259;-0.380394
409.14;158.99;21.67;-0.903977;0.195259;-0.380394
408.07;157.72;23.54;-0.903977;0.195259;-0.380394
408.49;158.32;22.87;-0.903977;0.195259;-0.380394
408.45;157.93;22.75;-0.903977;0.195259;-0.380394
408.29;158.11;23.22;-0.903977;0.195259;-0.380394
408.74;158.16;22.18;-0.903977;0.195259;-0.380394
406.32;188.16;23.61;-0.870129;-0.316550;-0.377719
407.33;187.44;21.87;-0.870129;-0.316550;-0.377719
406.18;187.91;24.13;-0.870129;-0.316550;-0.377719
405.92;188.69;24.07;-0.870129;-0.316550;-0.377719
407.34;186.69;22.50;-0.870129;-0.316550;-0.377719
406.72;187.91;22.89;-0.870129;-0.316550;-0.377719
406.40;187.79;23.73;-0.870129;-0.316550;-0.377719
407.13;187.11;22.62;-0.870129;-0.316550;-0.377719
407.13;187.88;21.98;-0.870129;-0.316550;-0.377719
407.31;188.15;21.35;-0.870129;-0.316550;-0.377719
406.54;187.88;23.34;-0.870129;-0.316550;-0.377719
406.73;188.30;22.53;-0.870129;-0.316550;-0.377719
406.94;187.10;23.08;-0.870129;-0.316550;-0.377719
405.53;188.71;24.95;-0.870129;-0.316550;-0.377719
406.93;187.51;22.73;-0.870129;-0.316550;-0.377719
406.53;188.32;22.98;-0.870129;-0.316550;-0.377719
406.74;187.41;23.28;-0.870129;-0.316550;-0.377719
405.83;188.50;24.44;-0.870129;-0.316550;-0.377719
406.12;188.30;23.94;-0.870129;-0.316550;-0.377719
406.97;187.87;22.35;-0.870129;-0.316550;-0.377719
406.93;188.32;22.07;-0.870129;-0.316550;-0.377719
406.33;188.47;23.32;-0.870129;-0.316550;-0.377719
407.13;187.44;22.35;-0.870129;-0.316550;-0.377719
406.15;186.26;25.37;-0.869826;-0.287911;-0.400638
407.08;185.41;23.98;-0.869826;-0.287911;-0.400638
406.94;186.11;23.78;-0.869826;-0.287911;-0.400638
406.32;186.31;24.97;-0.869826;-0.287911;-0.400638
406.73;186.28;24.11;-0.869826;-0.287911;-0.400638
405.82;186.70;25.77;-0.869826;-0.287911;-0.400638
406.52;185.90;24.84;-0.869826;-0.287911;-0.400638
406.72;185.91;24.40;-0.869826;-0.287911;-0.400638
407.12;186.66;22.98;-0.869826;-0.287911;-0.400638
406.83;186.50;23.74;-0.869826;-0.287911;-0.400638
406.92;185.79;24.06;-0.869826;-0.287911;-0.400638
407.30;186.31;22.84;-0.869826;-0.287911;-0.400638
407.14;186.08;23.37;-0.869826;-0.287911;-0.400638
405.63;186.71;26.19;-0.869826;-0.287911;-0.400638
406.53;186.30;24.52;-0.869826;-0.287911;-0.400638
406.03;186.68;25.33;-0.869826;-0.287911;-0.400638
407.31;185.08;23.71;-0.869826;-0.287911;-0.400638
407.02;186.47;23.33;-0.869826;-0.287911;-0.400638
406.21;186.70;24.94;-0.869826;-0.287911;-0.400638
406.62;186.67;24.06;-0.869826;-0.287911;-0.400638
407.13;185.67;23.67;-0.869826;-0.287911;-0.400638
405.53;185.09;27.39;-0.869113;-0.258467;-0.421709
407.13;184.64;24.34;-0.869113;-0.258467;-0.421709
405.93;185.10;26.55;-0.869113;-0.258467;-0.421709
405.35;185.08;27.77;-0.869113;-0.258467;-0.421709
406.73;184.70;25.13;-0.869113;-0.258467;-0.421709
405.73;185.11;26.96;-0.869113;-0.258467;-0.421709
406.06;184.68;26.54;-0.869113;-0.258467;-0.421709
407.32;183.68;24.56;-0.869113;-0.258467;-0.421709
406.33;185.07;25.73;-0.869113;-0.258467;-0.421709
406.53;184.11;25.93;-0.869113;-0.258467;-0.421709
406.54;185.04;25.34;-0.869113;-0.258467;-0.421709
406.64;184.30;25.58;-0.869113;-0.258467;-0.421709
406.52;184.71;25.57;-0.869113;-0.258467;-0.421709
406.33;184.69;25.98;-0.869113;-0.258467;-0.421709
407.06;184.01;24.88;-0.869113;-0.258467;-0.421709
407.13;185.01;24.13;-0.869113;-0.258467;-0.421709
406.83;184.29;25.18;-0.869113;-0.258467;-0.421709
407.13;184.29;24.56;-0.869113;-0.258467;-0.421709
407.33;184.30;24.16;-0.869113;-0.258467;-0.421709
406.93;184.65;24.77;-0.869113;-0.258467;-0.421709
407.14;183.62;24.97;-0.869113;-0.258467;-0.421709
406.25;184.44;26.28;-0.869113;-0.258467;-0.421709
406.71;182.26;26.52;-0.869773;-0.226051;-0.438629
406.31;182.51;27.18;-0.869773;-0.226051;-0.438629
407.11;181.78;25.97;-0.869773;-0.226051;-0.438629
406.33;182.88;26.97;-0.869773;-0.226051;-0.438629
407.12;182.29;25.69;-0.869773;-0.226051;-0.438629
406.13;182.90;27.35;-0.869773;-0.226051;-0.438629
406.93;182.09;26.17;-0.869773;-0.226051;-0.438629
407.08;183.24;25.29;-0.869773;-0.226051;-0.438629
407.28;183.06;24.98;-0.869773;-0.226051;-0.438629
407.31;182.28;25.32;-0.869773;-0.226051;-0.438629
406.98;182.66;25.79;-0.869773;-0.226051;-0.438629
406.58;182.65;26.59;-0.869773;-0.226051;-0.438629
407.13;182.84;25.39;-0.869773;-0.226051;-0.438629
406.00;182.69;27.70;-0.869773;-0.226051;-0.438629
406.73;182.90;26.16;-0.869773;-0.226051;-0.438629
406.53;183.05;26.48;-0.869773;-0.226051;-0.438629
406.93;183.10;25.66;-0.869773;-0.226051;-0.438629
405.68;183.10;28.13;-0.869773;-0.226051;-0.438629
406.83;182.50;26.16;-0.869773;-0.226051;-0.438629
406.51;182.29;26.91;-0.869773;-0.226051;-0.438629
405.92;183.10;27.67;-0.869773;-0.226051;-0.438629
405.31;183.10;28.87;-0.869773;-0.226051;-0.438629
406.53;180.27;27.74;-0.869292;-0.193999;-0.454638
407.31;181.49;25.73;-0.869292;-0.193999;-0.454638
406.49;180.66;27.64;-0.869292;-0.193999;-0.454638
405.73;181.09;28.93;-0.869292;-0.193999;-0.454638
407.34;179.82;26.39;-0.869292;-0.193999;-0.454638
406.97;181.09;26.54;-0.869292;-0.193999;-0.454638
406.76;181.10;26.94;-0.869292;-0.193999;-0.454638
406.89;180.64;26.89;-0.869292;-0.193999;-0.454638
405.89;180.68;28.80;-0.869292;-0.193999;-0.454638
405.92;181.05;28.56;-0.869292;-0.193999;-0.454638
406.93;180.23;26.99;-0.869292;-0.193999;-0.454638
407.07;180.68;26.53;-0.869292;-0.193999;-0.454638
407.14;180.27;26.58;-0.869292;-0.193999;-0.454638
407.27;180.60;26.19;-0.869292;-0.193999;-0.454638
406.69;180.69;27.26;-0.869292;-0.193999;-0.454638
406.33;181.05;27.78;-0.869292;-0.193999;-0.454638
406.28;180.68;28.04;-0.869292;-0.193999;-0.454638
406.08;180.65;28.45;-0.869292;-0.193999;-0.454638
406.53;181.09;27.38;-0.869292;-0.193999;-0.454638
407.13;181.21;26.19;-0.869292;-0.193999;-0.454638
406.73;180.29;27.35;-0.869292;-0.193999;-0.454638
406.12;181.05;28.19;-0.869292;-0.193999;-0.454638
407.13;178.68;27.17;-0.870059;-0.159389;-0.466469
406.32;178.89;28.59;-0.870059;-0.159389;-0.466469
407.34;179.41;26.53;-0.870059;-0.159389;-0.466469
406.74;179.01;27.79;-0.870059;-0.159389;-0.466469
405.95;178.58;29.40;-0.870059;-0.159389;-0.466469
405.93;179.01;29.28;-0.870059;-0.159389;-0.466469
407.34;178.16;26.96;-0.870059;-0.159389;-0.466469
406.64;178.69;28.08;-0.870059;-0.159389;-0.466469
406.12;179.08;28.92;-0.870059;-0.159389;-0.466469
406.56;179.36;27.99;-0.870059;-0.159389;-0.466469
406.79;178.29;27.94;-0.870059;-0.159389;-0.466469
406.94;179.08;27.39;-0.870059;-0.159389;-0.466469
407.14;179.18;26.98;-0.870059;-0.159389;-0.466469
405.53;178.83;30.09;-0.870059;-0.159389;-0.466469
406.73;179.47;27.64;-0.870059;-0.159389;-0.466469
405.73;179.03;29.65;-0.870059;-0.159389;-0.466469
406.47;178.54;28.44;-0.870059;-0.159389;-0.466469
406.93;179.46;27.27;-0.870059;-0.159389;-0.466469
407.13;178.08;27.37;-0.870059;-0.159389;-0.466469
406.49;179.04;28.24;-0.870059;-0.159389;-0.466469
406.17;178.67;28.96;-0.870059;-0.159389;-0.466469
406.98;178.48;27.52;-0.870059;-0.159389;-0.466469
406.19;176.47;29.52;-0.869193;-0.124991;-0.478415
406.23;177.09;29.28;-0.869193;-0.124991;-0.478415
406.98;176.26;28.13;-0.869193;-0.124991;-0.478415
406.53;176.68;28.84;-0.869193;-0.124991;-0.478415
406.72;177.06;28.39;-0.869193;-0.124991;-0.478415
405.53;176.66;30.67;-0.869193;-0.124991;-0.478415
406.10;176.86;29.58;-0.869193;-0.124991;-0.478415
406.52;176.26;28.97;-0.869193;-0.124991;-0.478415
407.33;177.42;27.18;-0.869193;-0.124991;-0.478415
406.92;176.68;28.13;-0.869193;-0.124991;-0.478415
406.92;177.09;28.01;-0.869193;-0.124991;-0.478415
407.14;176.48;27.79;-0.869193;-0.124991;-0.478415
405.74;176.98;30.20;-0.869193;-0.124991;-0.478415
407.14;176.88;27.68;-0.869193;-0.124991;-0.478415
405.92;176.68;29.95;-0.869193;-0.124991;-0.478415
407.13;177.30;27.58;-0.869193;-0.124991;-0.478415
406.51;177.08;28.77;-0.869193;-0.124991;-0.478415
406.72;177.46;28.29;-0.869193;-0.124991;-0.478415
406.94;177.48;27.89;-0.869193;-0.124991;-0.478415
406.33;176.69;29.20;-0.869193;-0.124991;-0.478415
407.12;177.69;27.50;-0.869193;-0.124991;-0.478415
407.32;177.04;27.30;-0.869193;-0.124991;-0.478415
405.73;176.59;30.32;-0.869193;-0.124991;-0.478415
406.73;176.22;28.59;-0.869193;-0.124991;-0.478415
406.73;176.65;28.48;-0.869193;-0.124991;-0.478415
407.31;173.99;27.98;-0.870564;-0.088891;-0.483960
406.54;174.87;29.19;-0.870564;-0.088891;-0.483960
405.71;174.43;30.77;-0.870564;-0.088891;-0.483960
407.27;175.78;27.72;-0.870564;-0.088891;-0.483960
407.03;175.48;28.19;-0.870564;-0.088891;-0.483960
406.26;175.08;29.66;-0.870564;-0.088891;-0.483960
406.33;174.27;29.67;-0.870564;-0.088891;-0.483960
407.13;174.68;28.18;-0.870564;-0.088891;-0.483960
407.34;174.68;27.79;-0.870564;-0.088891;-0.483960
407.28;175.35;27.78;-0.870564;-0.088891;-0.483960
406.92;174.47;28.58;-0.870564;-0.088891;-0.483960
406.88;174.88;28.57;-0.870564;-0.088891;-0.483960
406.96;174.07;28.59;-0.870564;-0.088891;-0.483960
407.11;174.28;28.27;-0.870564;-0.088891;-0.483960
407.10;175.08;28.15;-0.870564;-0.088891;-0.483960
406.70;175.08;28.87;-0.870564;-0.088891;-0.483960
406.73;174.63;28.89;-0.870564;-0.088891;-0.483960
406.43;175.27;29.32;-0.870564;-0.088891;-0.483960
405.84;174.68;30.48;-0.870564;-0.088891;-0.483960
406.53;174.47;29.28;-0.870564;-0.088891;-0.483960
406.73;174.21;28.98;-0.870564;-0.088891;-0.483960
406.08;174.66;30.06;-0.870564;-0.088891;-0.483960
406.83;175.34;28.59;-0.870564;-0.088891;-0.483960
406.31;174.68;29.64;-0.870564;-0.088891;-0.483960
406.53;172.16;29.56;-0.869605;-0.053918;-0.490795
406.54;173.24;29.42;-0.869605;-0.053918;-0.490795
406.90;172.27;28.88;-0.869605;-0.053918;-0.490795
406.68;172.57;29.24;-0.869605;-0.053918;-0.490795
407.33;172.59;28.09;-0.869605;-0.053918;-0.490795
406.07;172.27;30.36;-0.869605;-0.053918;-0.490795
405.93;172.61;30.58;-0.869605;-0.053918;-0.490795
406.53;172.85;29.49;-0.869605;-0.053918;-0.490795
406.32;172.67;29.88;-0.869605;-0.053918;-0.490795
407.13;173.30;28.37;-0.869605;-0.053918;-0.490795
406.72;172.96;29.14;-0.869605;-0.053918;-0.490795
406.13;172.89;30.20;-0.869605;-0.053918;-0.490795
406.88;172.68;28.89;-0.869605;-0.053918;-0.490795
406.94;173.47;28.69;-0.869605;-0.053918;-0.490795
407.33;172.17;28.14;-0.869605;-0.053918;-0.490795
406.95;173.07;28.73;-0.869605;-0.053918;-0.490795
407.13;172.41;28.47;-0.869605;-0.053918;-0.490795
406.73;172.13;29.22;-0.869605;-0.053918;-0.490795
407.13;172.87;28.43;-0.869605;-0.053918;-0.490795
405.73;172.30;30.97;-0.869605;-0.053918;-0.490795
406.74;173.36;29.06;-0.869605;-0.053918;-0.490795
406.32;172.26;29.92;-0.869605;-0.053918;-0.490795
405.51;172.25;31.36;-0.869605;-0.053918;-0.490795
407.10;170.26;28.64;-0.870178;-0.017538;-0.492426
406.06;170.66;30.45;-0.870178;-0.017538;-0.492426
407.33;171.68;28.17;-0.870178;-0.017538;-0.492426
406.53;170.29;29.64;-0.870178;-0.017538;-0.492426
407.13;170.69;28.56;-0.870178;-0.017538;-0.492426
406.90;171.07;28.96;-0.870178;-0.017538;-0.492426
406.28;170.67;30.07;-0.870178;-0.017538;-0.492426
406.71;170.93;29.30;-0.870178;-0.017538;-0.492426
407.13;171.15;28.54;-0.870178;-0.017538;-0.492426
405.93;170.26;30.70;-0.870178;-0.017538;-0.492426
406.52;170.70;29.64;-0.870178;-0.017538;-0.492426
406.90;170.22;28.99;-0.870178;-0.017538;-0.492426
406.92;170.65;28.94;-0.870178;-0.017538;-0.492426
406.70;170.05;29.34;-0.870178;-0.017538;-0.492426
406.73;171.33;29.24;-0.870178;-0.017538;-0.492426
407.35;170.47;28.19;-0.870178;-0.017538;-0.492426
406.93;171.47;28.89;-0.870178;-0.017538;-0.492426
405.71;170.17;31.09;-0.870178;-0.017538;-0.492426
406.72;170.48;29.30;-0.870178;-0.017538;-0.492426
406.13;170.25;30.34;-0.870178;-0.017538;-0.492426
406.33;170.24;29.99;-0.870178;-0.017538;-0.492426
405.32;170.07;31.78;-0.870178;-0.017538;-0.492426
407.13;171.57;28.52;-0.870178;-0.017538;-0.492426
406.27;168.66;30.05;-0.870178;0.017538;-0.492426
406.53;168.62;29.60;-0.870178;0.017538;-0.492426
406.13;168.23;30.29;-0.870178;0.017538;-0.492426
405.48;167.85;31.42;-0.870178;0.017538;-0.492426
406.73;169.25;29.28;-0.870178;0.017538;-0.492426
405.73;168.19;31.00;-0.870178;0.017538;-0.492426
406.92;169.38;28.94;-0.870178;0.017538;-0.492426
407.11;169.02;28.59;-0.870178;0.017538;-0.492426
407.20;168.67;28.42;-0.870178;0.017538;-0.492426
407.10;168.27;28.58;-0.870178;0.017538;-0.492426
406.33;168.25;29.94;-0.870178;0.017538;-0.492426
406.90;168.12;28.93;-0.870178;0.017538;-0.492426
405.86;167.84;30.75;-0.870178;0.017538;-0.492426
407.34;168.38;28.17;-0.870178;0.017538;-0.492426
406.89;168.97;28.98;-0.870178;0.017538;-0.492426
406.73;168.66;29.25;-0.870178;0.017538;-0.492426
405.96;168.46;30.59;-0.870178;0.017538;-0.492426
406.55;169.03;29.58;-0.870178;0.017538;-0.492426
405.26;167.74;31.80;-0.870178;0.017538;-0.492426
407.12;169.45;28.59;-0.870178;0.017538;-0.492426
406.98;168.59;28.80;-0.870178;0.017538;-0.492426
406.66;168.26;29.35;-0.870178;0.017538;-0.492426
406.90;167.31;28.84;-0.869605;0.053918;-0.490795
406.68;166.66;29.17;-0.869605;0.053918;-0.490795
406.50;165.80;29.39;-0.869605;0.053918;-0.490795
405.88;165.82;30.50;-0.869605;0.053918;-0.490795
407.33;167.97;28.16;-0.869605;0.053918;-0.490795
407.11;167.44;28.49;-0.869605;0.053918;-0.490795
406.33;166.66;29.79;-0.869605;0.053918;-0.490795
406.91;166.48;28.74;-0.869605;0.053918;-0.490795
406.93;166.91;28.75;-0.869605;0.053918;-0.490795
405.68;165.69;30.83;-0.869605;0.053918;-0.490795
406.66;167.05;29.25;-0.869605;0.053918;-0.490795
406.93;166.09;28.66;-0.869605;0.053918;-0.490795
406.72;166.26;29.05;-0.869605;0.053918;-0.490795
407.14;166.62;28.36;-0.869605;0.053918;-0.490795
405.33;165.54;31.44;-0.869605;0.053918;-0.490795
407.31;167.54;28.15;-0.869605;0.053918;-0.490795
406.10;165.82;30.10;-0.869605;0.053918;-0.490795
407.14;167.04;28.40;-0.869605;0.053918;-0.490795
406.08;166.36;30.19;-0.869605;0.053918;-0.490795
406.27;166.25;29.85;-0.869605;0.053918;-0.490795
407.34;167.12;28.05;-0.869605;0.053918;-0.490795
406.31;165.87;29.74;-0.869605;0.053918;-0.490795
407.14;166.21;28.31;-0.869605;0.053918;-0.490795
406.53;166.27;29.40;-0.869605;0.053918;-0.490795
406.68;164.63;28.86;-0.870564;0.088891;-0.483960
405.93;164.04;30.09;-0.870564;0.088891;-0.483960
406.58;164.25;28.96;-0.870564;0.088891;-0.483960
407.02;164.26;28.18;-0.870564;0.088891;-0.483960
406.12;164.25;29.79;-0.870564;0.088891;-0.483960
407.11;164.65;28.09;-0.870564;0.088891;-0.483960
405.90;163.63;30.07;-0.870564;0.088891;-0.483960
406.37;164.23;29.33;-0.870564;0.088891;-0.483960
406.46;164.60;29.24;-0.870564;0.088891;-0.483960
406.90;164.55;28.44;-0.870564;0.088891;-0.483960
407.34;165.79;27.89;-0.870564;0.088891;-0.483960
406.71;165.05;28.87;-0.870564;0.088891;-0.483960
406.90;165.35;28.59;-0.870564;0.088891;-0.483960
406.78;164.16;28.59;-0.870564;0.088891;-0.483960
406.92;164.96;28.48;-0.870564;0.088891;-0.483960
407.25;164.38;27.78;-0.870564;0.088891;-0.483960
407.12;165.06;28.14;-0.870564;0.088891;-0.483960
405.73;163.78;30.40;-0.870564;0.088891;-0.483960
405.52;163.43;30.71;-0.870564;0.088891;-0.483960
406.32;163.80;29.34;-0.870564;0.088891;-0.483960
407.34;164.94;27.74;-0.870564;0.088891;-0.483960
407.12;165.45;28.21;-0.870564;0.088891;-0.483960
406.53;163.84;28.97;-0.870564;0.088891;-0.483960
406.12;163.85;29.72;-0.870564;0.088891;-0.483960
406.29;161.80;28.89;-0.869193;0.124991;-0.478415
406.08;161.78;29.26;-0.869193;0.124991;-0.478415
405.87;161.68;29.61;-0.869193;0.124991;-0.478415
407.12;162.35;27.52;-0.869193;0.124991;-0.478415
406.93;162.40;27.88;-0.869193;0.124991;-0.478415
407.13;162.75;27.61;-0.869193;0.124991;-0.478415
406.93;162.79;27.98;-0.869193;0.124991;-0.478415
406.14;162.21;29.28;-0.869193;0.124991;-0.478415
407.30;163.59;27.52;-0.869193;0.124991;-0.478415
406.33;162.22;28.92;-0.869193;0.124991;-0.478415
406.72;162.05;28.16;-0.869193;0.124991;-0.478415
406.72;162.43;28.27;-0.869193;0.124991;-0.478415
407.33;163.21;27.35;-0.869193;0.124991;-0.478415
407.33;162.40;27.15;-0.869193;0.124991;-0.478415
406.92;161.98;27.79;-0.869193;0.124991;-0.478415
407.10;163.55;27.87;-0.869193;0.124991;-0.478415
406.33;162.61;29.03;-0.869193;0.124991;-0.478415
406.53;162.22;28.56;-0.869193;0.124991;-0.478415
405.52;161.43;30.19;-0.869193;0.124991;-0.478415
406.49;161.80;28.52;-0.869193;0.124991;-0.478415
406.92;163.19;28.10;-0.869193;0.124991;-0.478415
407.12;163.15;27.73;-0.869193;0.124991;-0.478415
406.73;162.94;28.38;-0.869193;0.124991;-0.478415
406.57;162.62;28.59;-0.869193;0.124991;-0.478415
405.72;161.35;29.81;-0.869193;0.124991;-0.478415
406.78;161.22;27.79;-0.870059;0.159389;-0.466469
407.34;160.62;26.55;-0.870059;0.159389;-0.466469
406.91;160.42;27.28;-0.870059;0.159389;-0.466469
406.99;161.19;27.39;-0.870059;0.159389;-0.466469
406.13;160.20;28.66;-0.870059;0.159389;-0.466469
405.67;159.29;29.20;-0.870059;0.159389;-0.466469
406.73;160.80;27.74;-0.870059;0.159389;-0.466469
405.91;159.74;28.91;-0.870059;0.159389;-0.466469
406.63;160.41;27.79;-0.870059;0.159389;-0.466469
405.88;159.35;28.84;-0.870059;0.159389;-0.466469
406.53;160.70;28.08;-0.870059;0.159389;-0.466469
406.32;160.22;28.30;-0.870059;0.159389;-0.466469
407.02;160.16;26.99;-0.870059;0.159389;-0.466469
406.72;160.10;27.52;-0.870059;0.159389;-0.466469
406.12;159.80;28.54;-0.870059;0.159389;-0.466469
407.11;160.94;27.08;-0.870059;0.159389;-0.466469
407.32;161.73;26.96;-0.870059;0.159389;-0.466469
407.12;161.56;27.28;-0.870059;0.159389;-0.466469
407.32;161.34;26.83;-0.870059;0.159389;-0.466469
406.33;159.84;28.16;-0.870059;0.159389;-0.466469
407.14;160.58;26.91;-0.870059;0.159389;-0.466469
406.52;159.79;27.79;-0.870059;0.159389;-0.466469
406.93;158.79;26.59;-0.869292;0.193999;-0.454638
406.13;157.93;27.74;-0.869292;0.193999;-0.454638
405.92;157.81;28.09;-0.869292;0.193999;-0.454638
405.26;156.86;28.96;-0.869292;0.193999;-0.454638
406.33;158.22;27.49;-0.869292;0.193999;-0.454638
405.73;157.38;28.28;-0.869292;0.193999;-0.454638
406.33;157.83;27.33;-0.869292;0.193999;-0.454638
407.09;158.54;26.16;-0.869292;0.193999;-0.454638
407.07;159.14;26.46;-0.869292;0.193999;-0.454638
406.61;159.03;27.29;-0.869292;0.193999;-0.454638
406.88;158.39;26.51;-0.869292;0.193999;-0.454638
406.70;158.42;26.87;-0.869292;0.193999;-0.454638
406.52;158.47;27.24;-0.869292;0.193999;-0.454638
405.52;157.18;28.59;-0.869292;0.193999;-0.454638
406.55;158.05;26.99;-0.869292;0.193999;-0.454638
407.20;158.92;26.11;-0.869292;0.193999;-0.454638
406.73;158.81;26.96;-0.869292;0.193999;-0.454638
407.13;159.54;26.51;-0.869292;0.193999;-0.454638
407.33;158.64;25.74;-0.869292;0.193999;-0.454638
406.02;157.53;27.78;-0.869292;0.193999;-0.454638
406.73;158.02;26.63;-0.869292;0.193999;-0.454638
406.89;159.17;26.82;-0.869292;0.193999;-0.454638
407.31;157.52;25.24;-0.869773;0.226051;-0.438629
407.12;156.47;25.07;-0.869773;0.226051;-0.438629
406.64;156.61;26.08;-0.869773;0.226051;-0.438629
406.85;156.76;25.75;-0.869773;0.226051;-0.438629
406.72;156.32;25.79;-0.869773;0.226051;-0.438629
406.87;157.43;26.06;-0.869773;0.226051;-0.438629
405.93;155.80;27.08;-0.869773;0.226051;-0.438629
407.03;157.80;25.93;-0.869773;0.226051;-0.438629
406.97;157.20;25.74;-0.869773;0.226051;-0.438629
406.32;156.23;26.53;-0.869773;0.226051;-0.438629
407.13;157.09;25.38;-0.869773;0.226051;-0.438629
405.73;155.43;27.29;-0.869773;0.226051;-0.438629
406.73;157.04;26.13;-0.869773;0.226051;-0.438629
406.12;156.12;26.87;-0.869773;0.226051;-0.438629
406.29;155.81;26.38;-0.869773;0.226051;-0.438629
406.52;156.82;26.44;-0.869773;0.226051;-0.438629
406.10;155.73;26.72;-0.869773;0.226051;-0.438629
407.33;156.83;24.85;-0.869773;0.226051;-0.438629
407.02;156.69;25.39;-0.869773;0.226051;-0.438629
406.48;156.16;26.17;-0.869773;0.226051;-0.438629
405.52;155.15;27.57;-0.869773;0.226051;-0.438629
