//X;Y;Z;C2C absolute distances;Nx;Ny;Nz
399.71;185.96;36.02;0.06;0.891834;0.256718;0.372463
391.71;194.53;39.90;0.11;0.199454;0.740607;0.641653
392.01;194.61;39.66;0.21;0.268867;0.666600;0.695237
399.42;186.99;35.89;0.15;0.930313;0.221638;0.292223
399.53;186.79;35.67;0.14;0.919801;0.216003;0.327581
399.73;186.58;35.47;0.21;0.885088;0.296031;0.359144
405.33;178.54;30.33;0.16;0.331048;0.200334;0.922103
394.24;193.43;37.98;0.24;0.890415;-0.006596;0.455101
408.92;171.76;24.90;0.13;0.480860;0.071084;0.873911
394.12;194.15;37.98;0.20;0.743796;0.246884;0.621141
405.72;179.25;29.49;0.09;0.393640;0.242126;0.886805
408.80;172.92;24.73;0.17;0.450680;0.152159;0.879622
405.17;180.48;29.92;0.24;0.450209;0.303774;0.839663
396.89;191.83;36.36;0.15;0.421879;0.564159;0.709749
394.67;194.22;37.27;0.07;0.932572;-0.035020;0.359280
394.64;194.54;37.17;0.07;0.919991;0.088330;0.381857
396.91;192.29;35.98;0.09;0.123083;0.855790;0.502469
399.54;189.59;34.21;0.16;0.956920;0.182842;0.225550
396.87;192.51;35.63;0.24;0.020888;0.786775;0.616887
409.54;173.14;23.00;0.15;0.881189;0.022871;0.472210
409.54;173.74;22.74;0.16;0.844477;0.042986;0.533864
409.93;172.82;22.18;0.13;0.862069;0.020364;0.506381
409.70;173.35;22.56;0.14;0.858197;0.034328;0.512172
405.57;181.96;28.91;0.14;0.477722;0.399991;0.782169
397.20;192.87;35.08;0.23;0.831989;0.469848;0.295021
395.24;194.79;35.93;0.22;0.969774;-0.005950;0.243931
409.57;172.57;22.72;0.22;0.845321;0.004058;0.534243
409.99;170.88;22.17;0.21;0.799256;0.037926;0.599793
399.40;189.43;34.59;0.04;0.958720;0.190148;0.211424
410.02;170.06;22.31;0.12;0.784873;0.076327;0.614937
394.54;194.17;37.54;0.09;0.914378;-0.006467;0.404810
405.66;179.55;29.60;0.24;0.450556;0.200743;0.869886
408.71;172.32;24.99;0.18;0.530692;0.136716;0.836465
399.54;187.82;34.93;0.20;0.978102;0.130166;0.162397
409.73;168.96;22.70;0.12;0.742306;0.015320;0.669886
396.23;190.63;37.85;0.16;0.070278;0.787400;0.612423
399.53;186.49;35.95;0.09;0.933209;0.173330;0.314767
408.71;169.70;25.24;0.15;0.648154;0.006910;0.761478
395.88;190.45;38.23;0.09;-0.023869;0.737119;0.675341
393.14;193.01;39.28;0.21;0.752018;0.185324;0.632553
393.42;192.40;39.60;0.08;0.769947;0.055710;0.635671
392.62;192.99;39.77;0.24;0.710821;0.120705;0.692939
391.19;194.13;40.50;0.23;-0.050028;0.718968;0.693240
392.29;192.80;40.57;0.15;0.680943;0.269507;0.680943
391.99;192.70;40.73;0.11;0.688710;0.206768;0.694928
400.32;183.12;36.29;0.13;0.944696;0.159035;0.286807
399.83;183.73;36.61;0.17;0.838307;0.310657;0.448034
408.51;165.55;24.93;0.20;0.590114;-0.094244;0.801800
400.31;182.26;36.58;0.21;0.950355;0.109403;0.291302
400.35;181.49;36.81;0.21;0.968544;0.065896;0.239960
405.66;172.20;31.15;0.19;0.482601;0.097652;0.870380
409.16;158.78;21.09;0.19;0.798904;-0.203943;0.565826
390.78;191.92;42.41;0.09;0.542146;0.388183;0.745246
409.06;158.91;21.36;0.24;0.901972;-0.189053;0.388209
409.11;159.48;21.89;0.07;0.994860;-0.047479;0.089438
408.72;160.92;23.27;0.23;0.910418;-0.035781;0.412140
390.88;191.33;42.47;0.19;0.678893;0.237849;0.694645
409.07;159.07;21.94;0.14;0.999279;-0.037613;-0.005083
400.28;180.50;37.27;0.13;0.969007;0.055548;0.240709
405.48;171.09;31.34;0.14;0.423014;0.166029;0.890783
390.15;191.59;42.86;0.23;0.113272;0.598724;0.792905
390.72;191.15;42.80;0.13;0.686566;0.220514;0.692821
408.65;160.70;23.70;0.16;0.957348;-0.174426;0.230349
405.26;171.10;31.57;0.18;0.458561;0.155765;0.874905
390.79;190.75;42.76;0.19;0.750730;0.092195;0.654145
406.78;166.93;28.77;0.15;0.837144;-0.146168;0.527091
390.58;190.89;42.93;0.23;0.742811;0.192239;0.641309
390.59;190.57;42.97;0.23;0.805220;0.103383;0.583894
390.17;191.05;43.22;0.13;0.396258;0.477127;0.784429
405.17;170.43;31.75;0.16;0.391199;0.160747;0.906159
390.43;190.56;43.28;0.16;0.772203;0.175155;0.610756
390.05;190.54;43.54;0.16;0.477127;0.389789;0.787664
408.31;158.23;23.09;0.11;0.815545;-0.259421;0.517288
408.23;158.88;23.65;0.16;0.747731;-0.282193;0.601054
407.18;163.04;27.41;0.14;0.659982;-0.139814;0.738157
393.57;185.75;42.44;0.22;0.231330;0.575996;0.784038
399.85;177.73;38.38;0.20;0.961577;-0.272796;0.030859
393.64;185.25;42.69;0.14;0.241828;0.566345;0.787891
393.36;185.16;42.93;0.16;0.262443;0.557887;0.787328
393.29;184.95;43.17;0.12;0.271931;0.548577;0.790643
406.83;157.90;26.15;0.12;0.431830;-0.284301;0.855976
406.59;156.42;25.80;0.14;0.645892;-0.213222;0.733048
406.89;151.32;21.96;0.17;0.966331;0.020664;0.256473
388.99;187.06;45.81;0.25;0.738435;-0.038268;0.673238
388.31;187.49;46.21;0.19;0.388588;0.407621;0.826344
392.52;183.10;44.58;0.20;0.257214;0.528459;0.809056
406.31;152.67;24.38;0.04;0.337737;-0.377833;0.862077
396.04;177.06;42.76;0.22;0.115589;0.255855;0.959780
395.80;175.98;42.94;0.14;0.212090;0.296364;0.931228
391.65;180.68;46.01;0.09;0.214736;0.287719;0.933331
394.88;174.11;44.20;0.16;0.095865;0.525112;0.845616
394.77;174.44;44.08;0.23;0.089500;0.512849;0.853801
395.05;174.36;43.99;0.21;0.146033;0.523654;0.839322
391.18;179.64;46.61;0.12;0.334141;0.272317;0.902327
395.17;174.71;43.79;0.15;0.103695;0.405103;0.908371
390.75;180.21;46.63;0.25;0.525522;0.232709;0.818335
391.11;180.43;46.33;0.13;0.366227;0.273549;0.889409
391.36;180.84;46.02;0.13;0.244070;0.349298;0.904666
395.79;176.29;42.92;0.13;0.155338;0.354059;0.922232
391.67;182.11;45.40;0.15;0.230358;0.450177;0.862714
388.45;186.93;46.31;0.16;0.720176;0.055839;0.691541
392.55;183.43;44.41;0.15;0.275522;0.549469;0.788779
406.99;151.12;21.63;0.17;0.795068;-0.337544;0.503916
405.05;162.95;31.48;0.13;0.515502;-0.201061;0.832966
388.86;187.40;45.83;0.23;0.684215;0.079898;0.724890
388.96;187.87;45.50;0.18;0.620524;0.205810;0.756699
407.23;156.72;25.09;0.20;0.764298;-0.198379;0.613591
389.49;188.42;44.99;0.17;0.782371;0.085640;0.616897
407.73;163.58;26.71;0.13;0.968498;-0.097483;0.229148
405.55;170.50;31.36;0.09;0.445417;0.102572;0.889428
409.18;158.47;21.26;0.21;0.866082;-0.134467;0.481478
400.22;181.60;37.06;0.16;0.951833;0.134455;0.275566
408.50;163.64;24.63;0.20;0.590227;-0.177523;0.787475
400.26;181.18;37.00;0.15;0.966856;0.113673;0.228622
409.12;159.48;21.57;0.19;0.900571;-0.164651;0.402322
394.50;187.39;40.89;0.23;0.091730;0.627550;0.773153
400.27;180.17;37.36;0.10;0.977171;0.020087;0.211504
394.44;186.94;41.34;0.17;0.113196;0.607141;0.786490
407.18;165.87;28.11;0.22;0.474155;-0.185797;0.860614
409.20;157.32;20.73;0.18;0.831636;-0.162162;0.531117
400.30;179.85;37.35;0.17;0.984925;-0.031249;0.170134
402.33;176.68;35.24;0.24;0.747799;0.597920;0.288596
409.11;158.85;21.67;0.16;0.981664;-0.010382;0.190334
394.87;187.68;40.73;0.13;0.032285;0.633061;0.773429
400.35;180.26;37.03;0.20;0.980491;-0.001149;0.196558
408.69;161.52;24.00;0.16;0.728147;-0.227057;0.646720
408.70;160.45;23.16;0.15;0.861851;-0.080402;0.500748
405.45;170.83;31.49;0.13;0.440002;0.120258;0.889908
409.01;157.25;21.10;0.09;0.923807;-0.119422;0.363757
408.63;160.97;23.82;0.08;0.862276;-0.217444;0.457381
399.34;182.93;37.71;0.19;0.750588;0.310200;0.583433
400.36;181.68;36.57;0.16;0.964897;0.063992;0.254713
391.67;191.92;41.33;0.23;0.814787;0.106403;0.569913
391.58;192.17;41.52;0.18;0.792524;0.164543;0.587223
391.19;192.95;41.55;0.11;0.298704;0.583032;0.755546
391.91;192.48;40.94;0.18;0.739725;0.117111;0.662640
392.21;193.87;40.02;0.12;0.563958;0.437525;0.700373
408.82;174.87;24.35;0.21;0.471890;0.166117;0.865867
408.48;175.97;24.64;0.18;0.698017;0.206762;0.685581
405.64;182.09;28.58;0.19;0.390235;0.258661;0.883635
405.40;182.71;28.50;0.17;0.503885;0.107668;0.857034
405.26;183.33;28.50;0.23;0.475427;0.426414;0.769506
408.91;177.17;23.81;0.11;0.203399;0.334257;0.920273
408.69;177.61;24.13;0.14;0.461197;0.304859;0.833282
404.29;186.47;28.70;0.19;0.887447;0.099540;0.450032
410.00;176.90;21.28;0.19;0.864905;0.107220;0.490351
403.59;187.91;28.91;0.13;0.182829;0.434402;0.881968
403.53;188.37;28.50;0.22;0.045119;0.474432;0.879135
409.38;180.47;21.25;0.10;0.956952;0.080923;0.278736
407.89;185.22;22.27;0.19;0.660225;0.319568;0.679691
408.39;184.41;21.35;0.16;0.970071;0.070799;0.232271
403.54;192.58;25.81;0.21;-0.427218;0.482871;0.764409
408.47;185.06;20.36;0.18;0.018519;0.290129;0.956808
404.30;192.59;24.22;0.10;0.200976;0.506218;0.838660
403.40;193.71;24.91;0.16;-0.415178;0.473791;0.776627
406.83;189.21;21.37;0.13;0.940731;0.122470;0.316269
406.89;189.65;21.15;0.19;0.948578;0.137805;0.284975
408.58;184.85;20.85;0.20;0.737692;0.282012;0.613416
407.12;189.61;20.57;0.15;0.765576;0.385226;0.515261
407.58;187.52;21.37;0.10;0.534251;0.438317;0.722810
403.95;186.75;28.91;0.16;0.615458;0.336148;0.712893
403.82;187.99;28.67;0.10;0.289900;0.365004;0.884721
403.66;188.94;28.36;0.21;0.117321;0.442428;0.889097
403.78;186.28;29.53;0.15;0.337288;0.470302;0.815508
404.00;186.38;29.30;0.18;0.616662;0.391820;0.682792
403.95;187.05;28.87;0.22;0.497409;0.290286;0.817508
403.98;188.20;28.41;0.06;0.432491;0.347566;0.831955
405.38;184.95;27.76;0.12;0.406006;0.428473;0.807199
405.56;183.73;28.19;0.13;0.400805;0.397637;0.825373
407.47;188.32;20.96;0.19;0.589778;0.404750;0.698813
407.41;184.86;23.09;0.23;0.530255;0.368098;0.763762
408.57;184.15;21.28;0.17;0.758419;0.260165;0.597590
408.85;180.25;22.87;0.19;0.283606;0.398868;0.872050
391.40;181.74;45.80;0.10;0.217473;0.451444;0.865392
390.78;181.28;46.34;0.13;0.423154;0.419936;0.802866
393.42;192.91;39.36;0.10;0.732785;0.192838;0.652564
393.65;193.22;39.06;0.12;0.717886;0.123876;0.685051
393.75;185.51;42.55;0.15;0.193810;0.566168;0.801181
400.25;183.44;36.23;0.13;0.911412;0.190295;0.364851
400.37;182.84;36.15;0.16;0.960356;0.129354;0.246949
400.36;181.16;36.71;0.21;0.974589;0.116350;0.191415
399.96;177.61;38.12;0.24;0.970566;-0.234953;0.052895
405.40;180.25;29.67;0.15;0.453671;0.255094;0.853879
395.86;168.21;43.52;0.13;0.601421;0.390512;0.696989
396.26;168.35;42.93;0.13;0.690948;0.405953;0.598159
394.86;164.78;44.09;0.18;0.677710;0.387498;0.624944
395.46;165.16;43.31;0.24;0.694934;0.262389;0.669491
395.87;164.34;43.18;0.14;0.785839;0.255672;0.563106
409.93;169.42;22.37;0.05;0.799600;0.091424;0.593533
392.32;151.74;42.67;0.15;0.985586;0.168990;0.007939
392.30;151.44;42.63;0.08;0.979755;0.200115;-0.005784
409.81;168.66;22.68;0.09;0.748805;0.012503;0.662672
409.51;168.21;23.01;0.18;0.764670;-0.058601;0.641751
409.52;167.91;23.04;0.14;0.783795;-0.052632;0.618785
409.62;168.01;22.77;0.21;0.719757;-0.067793;0.690909
408.78;166.57;24.88;0.17;0.593759;-0.135419;0.793166
409.95;168.17;22.36;0.14;0.785979;-0.035151;0.617253
408.52;166.21;25.05;0.17;0.574226;-0.112507;0.810930
409.97;167.79;22.38;0.18;0.763511;-0.052804;0.643633
409.11;166.18;24.30;0.15;0.921764;-0.087980;0.377639
392.56;150.87;41.94;0.20;0.982925;0.107867;0.149075
404.82;160.09;30.75;0.12;0.546316;-0.286618;0.787012
408.83;163.75;24.38;0.17;0.680038;-0.156000;0.716388
409.15;163.04;22.77;0.22;0.880454;-0.105994;0.462132
408.71;161.98;24.12;0.13;0.735083;-0.172691;0.655615
409.49;162.23;21.97;0.15;0.811270;-0.213169;0.544425
409.01;160.78;22.89;0.21;0.857119;-0.017659;0.514815
406.74;157.63;26.06;0.22;0.432948;-0.294281;0.852030
409.02;159.68;22.49;0.14;0.908265;-0.009122;0.418297
408.60;159.61;23.01;0.24;0.840197;-0.111351;0.530727
407.10;157.95;25.96;0.18;0.654436;-0.272284;0.705390
409.48;160.70;21.54;0.16;0.699022;-0.220497;0.680257
409.27;161.94;22.27;0.18;0.889841;-0.157200;0.428335
407.45;159.88;26.15;0.09;0.878577;-0.202294;0.432644
408.73;161.31;23.77;0.16;0.931228;-0.212090;0.296364
408.72;161.61;23.36;0.24;0.985574;-0.089165;0.143853
408.79;161.68;23.70;0.16;0.984475;-0.124114;0.124114
408.32;161.45;24.23;0.22;0.623475;-0.208856;0.753430
409.27;162.54;22.38;0.18;0.843690;-0.105281;0.526405
408.52;161.73;24.16;0.15;0.664375;-0.210048;0.717276
409.54;163.34;22.17;0.24;0.737809;-0.159076;0.655998
407.28;160.93;26.77;0.14;0.721047;-0.193000;0.665464
392.88;149.80;41.23;0.16;0.945907;0.003729;0.324417
407.58;161.44;26.19;0.15;0.975605;-0.054673;0.212616
408.90;162.63;23.80;0.05;0.992140;-0.046277;0.116258
407.57;161.12;26.24;0.10;0.961873;-0.074968;0.263022
409.60;162.82;21.96;0.15;0.714917;-0.104658;0.691332
407.51;160.20;26.19;0.09;0.897178;-0.184074;0.401483
393.04;149.01;40.67;0.15;0.928924;-0.019326;0.369766
408.92;160.46;22.89;0.14;0.776144;-0.067428;0.626940
406.88;158.20;26.21;0.23;0.494481;-0.282338;0.822055
408.82;159.55;22.81;0.15;0.774356;-0.094789;0.625610
394.65;146.83;37.95;0.07;-0.600184;0.383131;-0.702133
407.89;155.16;22.40;0.09;0.817446;-0.239516;0.523845
407.24;154.30;22.95;0.20;0.782107;-0.245091;0.572921
407.93;154.85;22.19;0.09;0.829338;-0.224517;0.511654
407.68;154.71;22.60;0.12;0.844448;-0.193488;0.499469
408.08;155.08;21.99;0.17;0.734812;-0.240741;0.634110
407.68;155.01;22.72;0.17;0.831841;-0.191731;0.520844
408.27;155.82;22.11;0.18;0.646502;-0.254491;0.719214
407.96;155.79;22.59;0.22;0.821613;-0.201986;0.533061
408.03;156.22;22.55;0.15;0.822942;-0.202313;0.530882
409.02;157.89;21.35;0.16;0.967739;-0.045613;0.247791
406.38;156.16;25.86;0.23;0.788579;-0.164350;0.592565
408.27;157.96;22.96;0.19;0.778447;-0.252173;0.574829
408.57;158.85;22.85;0.08;0.694479;-0.209742;0.688264
409.55;161.71;21.67;0.23;0.686624;-0.210191;0.695965
392.58;150.21;41.94;0.10;0.959463;0.091439;0.266589
409.33;163.73;22.59;0.23;0.836698;-0.130413;0.531911
392.53;150.52;42.10;0.17;0.986792;0.059558;0.150646
392.52;150.83;42.34;0.23;0.993411;0.059627;0.097879
407.38;162.12;27.08;0.14;0.743004;-0.202356;0.637964
408.67;164.25;24.64;0.09;0.605367;-0.125810;0.785941
409.86;166.81;22.50;0.06;0.714733;-0.049931;0.697613
409.89;167.11;22.47;0.16;0.739499;-0.055784;0.670842
406.89;164.95;28.13;0.20;0.522133;-0.246348;0.816511
408.45;167.42;25.22;0.22;0.630753;-0.076499;0.772204
391.57;154.37;44.55;0.17;0.977450;0.206975;0.041874
404.98;164.51;31.79;0.16;0.375419;-0.099657;0.921482
409.54;169.53;22.96;0.20;0.782449;0.064370;0.619379
405.05;166.05;31.94;0.13;0.370438;-0.129029;0.919852
405.08;166.71;31.96;0.10;0.377777;0.006403;0.925874
409.32;171.87;23.28;0.24;0.851975;-0.004038;0.523567
405.30;167.80;31.79;0.19;0.369313;0.070663;0.926615
405.22;168.40;31.72;0.10;0.346132;0.086867;0.934156
405.23;169.28;31.65;0.14;0.334616;0.103476;0.936656
409.50;174.18;22.77;0.19;0.858918;0.054116;0.509246
410.12;174.87;21.51;0.14;0.838431;0.096355;0.536423
409.95;174.95;21.85;0.16;0.854880;0.045723;0.516807
409.97;175.26;21.77;0.05;0.876621;0.048015;0.478780
405.46;170.24;31.48;0.11;0.474921;0.153436;0.866549
408.91;174.13;24.47;0.13;0.417520;0.101259;0.903008
409.49;174.93;22.88;0.07;0.924606;0.006412;0.380871
409.58;175.38;22.47;0.09;0.887539;0.084992;0.452826
409.57;175.94;22.39;0.13;0.883090;0.096873;0.459094
410.06;176.54;21.26;0.17;0.858729;0.125986;0.496702
396.27;164.01;42.74;0.15;0.646023;0.095219;0.757356
405.54;171.70;31.28;0.16;0.406315;0.046626;0.912543
396.06;164.15;42.91;0.11;0.740739;0.185568;0.645655
395.42;164.30;43.49;0.06;0.678049;0.283723;0.678049
409.72;178.79;21.22;0.19;0.829357;0.214568;0.515875
391.77;163.76;46.48;0.17;0.522877;0.108033;0.845534
395.80;166.45;43.19;0.19;0.034673;-0.342878;0.938740
405.60;174.66;30.74;0.09;0.519436;0.117199;0.846434
391.79;164.11;46.42;0.24;0.371987;-0.267412;0.888885
393.79;165.38;44.96;0.16;-0.060942;0.035282;0.997518
393.80;165.73;44.90;0.23;0.615271;0.684551;0.390936
408.82;182.49;21.78;0.10;0.270452;0.247796;0.930297
408.52;183.32;21.57;0.10;0.388922;0.736819;0.553025
405.27;179.25;30.01;0.22;0.454818;0.296486;0.839784
408.10;183.59;22.78;0.18;0.834698;0.181326;0.520000
405.23;180.81;29.72;0.12;0.427134;0.300690;0.852726
405.49;180.96;29.58;0.17;0.422695;0.279253;0.862175
405.58;181.09;29.32;0.25;0.423810;0.279990;0.861389
405.53;181.40;29.20;0.05;0.413667;0.299870;0.859627
405.24;181.92;29.07;0.20;0.366529;0.338924;0.866480
405.20;182.21;29.01;0.22;0.424249;0.336581;0.840670
399.31;176.50;39.24;0.15;0.909507;-0.393793;0.133133
405.49;182.68;28.79;0.24;0.454705;0.220600;0.862890
405.54;183.41;28.39;0.08;0.420852;0.436977;0.794943
405.25;183.91;28.30;0.15;0.468360;0.403535;0.786002
395.42;174.85;43.67;0.20;0.118797;0.403911;0.907052
395.30;175.17;43.48;0.18;0.130231;0.456522;0.880129
406.89;187.73;22.18;0.20;0.950627;0.140388;0.276765
407.28;189.04;20.73;0.13;0.694796;0.387832;0.605677
404.80;185.73;27.85;0.25;0.851858;0.255405;0.457281
400.16;180.73;37.47;0.19;0.956563;0.099939;0.273860
400.28;180.89;37.17;0.21;0.954096;0.075967;0.289705
404.44;185.57;28.79;0.21;0.902988;0.081090;0.421944
406.28;188.37;23.17;0.22;0.840438;0.263697;0.473421
406.15;188.66;23.08;0.19;0.700282;0.318604;0.638825
406.44;188.91;22.69;0.14;0.812834;0.290859;0.504680
406.03;189.37;22.77;0.19;0.631326;0.347474;0.693317
406.27;189.55;22.50;0.11;0.662073;0.344932;0.665343
405.13;188.02;26.24;0.21;0.323896;0.413781;0.850809
406.02;189.74;22.57;0.19;0.746410;0.303379;0.592312
405.92;190.32;22.54;0.14;0.795811;0.333316;0.505555
406.01;190.46;22.27;0.24;0.535803;0.423696;0.730340
399.87;182.89;37.12;0.17;0.784965;0.304114;0.539763
405.76;191.42;21.78;0.13;0.570656;0.499955;0.651457
400.04;184.14;36.22;0.14;0.835007;0.240543;0.494876
405.56;191.89;21.79;0.13;0.881164;0.297752;0.367278
404.68;190.56;25.14;0.13;0.389695;0.396006;0.831455
399.35;184.31;37.20;0.24;0.864149;0.211170;0.456786
399.75;184.84;36.19;0.17;0.880922;0.265627;0.391688
404.42;191.07;24.91;0.15;0.328870;0.487745;0.808671
405.40;192.60;21.83;0.15;0.960878;0.246413;0.126466
390.88;179.65;46.86;0.07;0.496145;0.241160;0.834076
399.39;186.74;36.08;0.18;0.924386;0.193345;0.328828
391.18;180.87;46.33;0.09;0.341324;0.353569;0.870912
399.48;188.03;35.17;0.06;0.981628;0.123468;0.145472
392.10;182.27;45.21;0.24;0.232545;0.478768;0.846584
392.10;182.56;45.01;0.17;0.304767;0.467309;0.829903
392.22;182.83;44.91;0.19;0.284848;0.474747;0.832753
392.97;183.38;44.15;0.12;0.407654;0.509158;0.758008
391.91;182.91;44.94;0.16;0.349763;0.444721;0.824554
393.00;183.66;43.95;0.21;0.396869;0.474623;0.785639
399.39;189.83;34.04;0.20;0.949754;0.197016;0.243213
399.30;189.84;34.38;0.17;0.950175;0.210697;0.229728
392.93;184.30;43.55;0.20;0.327684;0.516302;0.791237
394.43;187.16;41.11;0.18;0.104235;0.635686;0.764878
393.85;192.62;38.87;0.23;0.811390;0.075844;0.579564
392.41;194.85;39.20;0.24;0.419988;0.605912;0.675633
392.68;195.09;38.83;0.10;0.395867;0.641007;0.657570
389.93;189.85;43.98;0.15;0.682438;0.206752;0.701093
388.68;188.31;45.74;0.13;0.387172;0.461072;0.798442
389.56;189.02;44.58;0.25;0.732538;0.226478;0.641947
389.75;189.19;44.30;0.20;0.793542;0.088494;0.602047
394.53;187.80;40.64;0.21;0.116751;0.616269;0.778834
393.85;186.14;42.16;0.22;0.177628;0.593612;0.784903
399.51;188.82;34.72;0.08;0.973319;0.170869;0.153149
390.90;181.58;46.08;0.19;0.411435;0.414637;0.811663
391.24;181.49;45.82;0.21;0.286049;0.456133;0.842686
404.17;192.11;24.57;0.19;0.325303;0.543239;0.773996
404.37;190.57;25.44;0.19;0.592714;0.401196;0.698378
404.32;190.11;25.77;0.23;0.593854;0.408585;0.693106
399.92;184.64;36.03;0.21;0.845465;0.275662;0.457383
404.62;188.20;26.88;0.15;0.965542;0.194151;-0.173302
406.83;189.58;20.84;0.15;0.869958;0.313430;0.380702
405.35;187.27;26.53;0.16;0.216650;0.440771;0.871082
404.20;185.77;29.42;0.15;0.858004;0.141301;0.493826
406.88;188.76;21.66;0.16;0.928617;0.189657;0.318905
404.02;185.33;29.61;0.22;0.792843;0.138338;0.593517
404.18;185.46;29.36;0.16;0.887402;0.093631;0.451387
404.60;185.55;28.47;0.22;0.918611;0.088459;0.385136
407.21;187.68;21.58;0.15;0.660710;0.374018;0.650824
406.87;186.93;22.81;0.22;0.906933;0.172817;0.384197
407.29;187.37;21.68;0.14;0.602392;0.375879;0.704158
407.56;187.21;21.55;0.14;0.519505;0.411343;0.748940
404.93;183.06;29.16;0.21;0.578186;0.138230;0.804110
394.83;174.91;43.89;0.22;0.162925;0.332813;0.928812
400.17;178.64;37.93;0.09;0.991772;-0.124392;0.030257
400.14;178.34;37.75;0.21;0.973127;-0.225317;-0.047499
408.09;183.82;22.58;0.05;0.851229;0.189993;0.489195
408.42;181.07;22.92;0.22;0.843212;0.206655;0.496273
408.77;180.47;22.46;0.23;0.181618;0.370386;0.910950
409.47;180.16;21.40;0.18;0.935357;0.132066;0.328124
409.49;178.82;21.82;0.14;0.982314;0.048466;0.180859
408.93;176.55;23.97;0.06;0.348468;0.257308;0.901312
409.52;177.18;22.14;0.21;0.906961;0.124760;0.402315
394.36;164.64;44.57;0.16;0.738360;0.624523;0.254552
394.61;164.79;44.40;0.09;0.737979;0.470523;0.483731
395.30;164.97;43.58;0.12;0.648389;0.269233;0.712113
395.19;164.57;43.87;0.17;0.713265;0.315389;0.625926
409.70;173.99;22.60;0.15;0.852031;0.048648;0.521226
409.64;169.79;22.80;0.23;0.807711;0.106624;0.579857
391.39;155.27;45.01;0.08;0.974304;0.223552;-0.027496
393.19;153.07;42.42;0.14;-0.290556;-0.563646;0.773227
409.44;160.10;21.36;0.19;0.683750;-0.237348;0.690037
409.33;158.55;20.97;0.10;0.704088;-0.227378;0.672725
409.29;168.66;23.41;0.22;0.867195;-0.017533;0.497660
405.04;167.71;31.91;0.15;0.462838;0.085297;0.882329
405.19;168.09;31.77;0.13;0.391352;0.079895;0.916766
410.00;171.75;22.20;0.15;0.807333;0.034980;0.589059
409.49;173.36;22.80;0.24;0.845622;0.045822;0.531812
409.74;173.71;22.48;0.13;0.852902;0.045765;0.520062
394.12;164.98;44.61;0.18;0.542776;0.505807;0.670488
395.24;165.57;43.56;0.24;0.631806;0.189081;0.751711
393.78;164.99;44.89;0.19;0.005807;-0.203255;0.979109
396.72;167.41;42.59;0.04;0.677938;0.402785;0.614951
397.05;167.57;42.36;0.17;0.642171;0.428670;0.635499
405.65;172.83;31.09;0.17;0.469950;0.137370;0.871938
397.00;168.21;42.43;0.09;0.556351;0.304479;0.773153
409.73;175.95;22.10;0.10;0.839736;0.129977;0.527208
396.21;168.05;42.95;0.12;0.685508;0.458673;0.565419
396.70;168.30;42.71;0.14;0.549404;0.410816;0.727589
405.34;173.31;31.15;0.24;0.465519;0.134035;0.874830
393.37;166.21;45.54;0.12;0.960028;0.246864;-0.131922
396.51;167.77;42.82;0.06;0.579694;0.532372;0.616875
408.88;175.16;24.31;0.12;0.438191;0.193276;0.877857
394.13;165.30;44.68;0.16;0.724477;0.485748;0.489063
409.64;175.66;22.57;0.16;0.895889;0.084466;0.436175
408.70;175.08;24.54;0.23;0.567913;0.167211;0.805925
405.55;178.23;29.87;0.24;0.528030;0.208473;0.823240
408.85;181.09;22.19;0.22;0.176563;0.391884;0.902913
405.77;178.64;29.82;0.06;0.529825;0.267257;0.804897
393.66;172.20;45.18;0.24;-0.214866;0.582766;0.783720
408.48;183.07;21.74;0.13;0.788705;0.458323;0.409738
408.29;183.13;22.33;0.10;0.960441;0.067244;0.270243
408.37;183.23;21.99;0.13;0.955095;0.174989;0.239108
394.58;173.64;44.50;0.16;0.020740;0.587634;0.808861
396.15;175.57;42.90;0.15;0.229075;0.477873;0.848034
395.82;175.57;43.06;0.09;0.160826;0.494282;0.854296
395.41;175.98;43.39;0.16;0.359114;0.272688;0.892569
405.15;184.79;28.15;0.25;0.656222;0.279413;0.700928
403.68;184.67;30.52;0.23;0.551078;0.216440;0.805895
403.73;186.05;29.75;0.21;0.324458;0.443583;0.835441
400.33;183.88;35.85;0.19;0.909359;0.200318;0.364608
402.16;185.33;32.92;0.09;0.966512;0.146206;0.210899
407.04;189.82;20.25;0.19;0.730546;0.303458;0.611732
406.88;189.80;20.56;0.19;0.823792;0.329202;0.461512
404.71;187.70;27.24;0.13;0.995375;0.090687;0.031686
403.91;187.35;28.99;0.21;0.341863;0.357193;0.869220
390.98;178.42;46.95;0.14;0.284786;0.276112;0.917965
406.38;189.65;22.19;0.15;0.726088;0.304281;0.616611
390.78;178.21;47.12;0.24;0.352320;0.292351;0.889045
402.20;185.77;32.65;0.21;-0.348190;0.629358;0.694746
400.34;184.27;35.73;0.10;0.894374;0.212249;0.393759
406.43;189.20;22.60;0.15;0.768411;0.274093;0.578289
404.75;186.80;27.82;0.12;0.986287;0.054989;0.155606
406.79;188.81;21.95;0.19;0.972103;0.135613;0.191379
404.43;186.48;28.44;0.13;0.884171;0.091079;0.458199
406.88;188.52;21.87;0.07;0.945909;0.195753;0.258722
406.46;188.00;23.50;0.10;0.943998;0.130624;0.302995
407.19;188.72;21.25;0.07;0.758649;0.323755;0.565363
402.11;184.24;33.17;0.21;0.275881;-0.244756;0.929507
